"epoch","9 - _step","9 - _step__MIN","9 - _step__MAX","9 - val_loss","9 - val_loss__MIN","9 - val_loss__MAX","17 - _step","17 - _step__MIN","17 - _step__MAX","17 - val_loss","17 - val_loss__MIN","17 - val_loss__MAX","33 - _step","33 - _step__MIN","33 - _step__MAX","33 - val_loss","33 - val_loss__MIN","33 - val_loss__MAX","65 - _step","65 - _step__MIN","65 - _step__MAX","65 - val_loss","65 - val_loss__MIN","65 - val_loss__MAX","129 - _step","129 - _step__MIN","129 - _step__MAX","129 - val_loss","129 - val_loss__MIN","129 - val_loss__MAX"
"116","1006","1006","1006","0.0431206114590168","0.0431206114590168","0.0431206114590168","1006","1006","1006","0.03573039919137955","0.03573039919137955","0.03573039919137955","1006","1006","1006","0.03823447972536087","0.03823447972536087","0.03823447972536087","1006","1006","1006","0.03398013487458229","0.03398013487458229","0.03398013487458229","1006","1006","1006","0.034442272037267685","0.034442272037267685","0.034442272037267685"
"117","1015","1015","1015","0.044460684061050415","0.044460684061050415","0.044460684061050415","1015","1015","1015","0.0348769947886467","0.0348769947886467","0.0348769947886467","1015","1015","1015","0.03844205290079117","0.03844205290079117","0.03844205290079117","1015","1015","1015","0.03375137969851494","0.03375137969851494","0.03375137969851494","1015","1015","1015","0.03435376659035683","0.03435376659035683","0.03435376659035683"
"118","1023","1023","1023","0.04306381195783615","0.04306381195783615","0.04306381195783615","1023","1023","1023","0.035125795751810074","0.035125795751810074","0.035125795751810074","1023","1023","1023","0.038444820791482925","0.038444820791482925","0.038444820791482925","1023","1023","1023","0.03371337428689003","0.03371337428689003","0.03371337428689003","1023","1023","1023","0.03465631604194641","0.03465631604194641","0.03465631604194641"
"119","1032","1032","1032","0.04325294867157936","0.04325294867157936","0.04325294867157936","1032","1032","1032","0.034959904849529266","0.034959904849529266","0.034959904849529266","1032","1032","1032","0.03860389068722725","0.03860389068722725","0.03860389068722725","1032","1032","1032","0.033606600016355515","0.033606600016355515","0.033606600016355515","1032","1032","1032","0.034939348697662354","0.034939348697662354","0.034939348697662354"
"120","1041","1041","1041","0.04331669583916664","0.04331669583916664","0.04331669583916664","1041","1041","1041","0.034639179706573486","0.034639179706573486","0.034639179706573486","1041","1041","1041","0.037783779203891754","0.037783779203891754","0.037783779203891754","1041","1041","1041","0.033516597002744675","0.033516597002744675","0.033516597002744675","1041","1041","1041","0.03413725644350052","0.03413725644350052","0.03413725644350052"
"121","1050","1050","1050","0.043552216142416","0.043552216142416","0.043552216142416","1050","1050","1050","0.035262174904346466","0.035262174904346466","0.035262174904346466","1050","1050","1050","0.03771086037158966","0.03771086037158966","0.03771086037158966","1050","1050","1050","0.03353805094957352","0.03353805094957352","0.03353805094957352","1050","1050","1050","0.033499158918857574","0.033499158918857574","0.033499158918857574"
"122","1058","1058","1058","0.04384033754467964","0.04384033754467964","0.04384033754467964","1058","1058","1058","0.034638769924640656","0.034638769924640656","0.034638769924640656","1058","1058","1058","0.037400566041469574","0.037400566041469574","0.037400566041469574","1058","1058","1058","0.03345756232738495","0.03345756232738495","0.03345756232738495","1058","1058","1058","0.03387074172496796","0.03387074172496796","0.03387074172496796"
"123","1067","1067","1067","0.043105535209178925","0.043105535209178925","0.043105535209178925","1067","1067","1067","0.035400986671447754","0.035400986671447754","0.035400986671447754","1067","1067","1067","0.037556663155555725","0.037556663155555725","0.037556663155555725","1067","1067","1067","0.033290158957242966","0.033290158957242966","0.033290158957242966","1067","1067","1067","0.03366383537650108","0.03366383537650108","0.03366383537650108"
"124","1075","1075","1075","0.042479585856199265","0.042479585856199265","0.042479585856199265","1075","1075","1075","0.035067785531282425","0.035067785531282425","0.035067785531282425","1075","1075","1075","0.03743311017751694","0.03743311017751694","0.03743311017751694","1075","1075","1075","0.033212095499038696","0.033212095499038696","0.033212095499038696","1075","1075","1075","0.033870041370391846","0.033870041370391846","0.033870041370391846"
"125","1084","1084","1084","0.04255862534046173","0.04255862534046173","0.04255862534046173","1084","1084","1084","0.03522683307528496","0.03522683307528496","0.03522683307528496","1084","1084","1084","0.03712570667266846","0.03712570667266846","0.03712570667266846","1084","1084","1084","0.03314361348748207","0.03314361348748207","0.03314361348748207","1084","1084","1084","0.03396085649728775","0.03396085649728775","0.03396085649728775"
"126","1092","1092","1092","0.04231845587491989","0.04231845587491989","0.04231845587491989","1092","1092","1092","0.03545258194208145","0.03545258194208145","0.03545258194208145","1092","1092","1092","0.03762965649366379","0.03762965649366379","0.03762965649366379","1092","1092","1092","0.0331544391810894","0.0331544391810894","0.0331544391810894","1092","1092","1092","0.0336158461868763","0.0336158461868763","0.0336158461868763"
"127","1101","1101","1101","0.04273848980665207","0.04273848980665207","0.04273848980665207","1101","1101","1101","0.0349816158413887","0.0349816158413887","0.0349816158413887","1101","1101","1101","0.037386294454336166","0.037386294454336166","0.037386294454336166","1101","1101","1101","0.032805461436510086","0.032805461436510086","0.032805461436510086","1101","1101","1101","0.033968426287174225","0.033968426287174225","0.033968426287174225"
"128","1109","1109","1109","0.04338300973176956","0.04338300973176956","0.04338300973176956","1109","1109","1109","0.03472713381052017","0.03472713381052017","0.03472713381052017","1109","1109","1109","0.037341222167015076","0.037341222167015076","0.037341222167015076","1109","1109","1109","0.032711610198020935","0.032711610198020935","0.032711610198020935","1109","1109","1109","0.03337186947464943","0.03337186947464943","0.03337186947464943"
"129","1118","1118","1118","0.042859140783548355","0.042859140783548355","0.042859140783548355","1118","1118","1118","0.03470596671104431","0.03470596671104431","0.03470596671104431","1118","1118","1118","0.03753297030925751","0.03753297030925751","0.03753297030925751","1118","1118","1118","0.03276418149471283","0.03276418149471283","0.03276418149471283","1118","1118","1118","0.03322745859622955","0.03322745859622955","0.03322745859622955"
"130","1127","1127","1127","0.042250555008649826","0.042250555008649826","0.042250555008649826","1127","1127","1127","0.03489663079380989","0.03489663079380989","0.03489663079380989","1127","1127","1127","0.0373816192150116","0.0373816192150116","0.0373816192150116","1127","1127","1127","0.03270481899380684","0.03270481899380684","0.03270481899380684","1127","1127","1127","0.033440377563238144","0.033440377563238144","0.033440377563238144"
"131","1136","1136","1136","0.043493300676345825","0.043493300676345825","0.043493300676345825","1136","1136","1136","0.035103391855955124","0.035103391855955124","0.035103391855955124","1136","1136","1136","0.03707573190331459","0.03707573190331459","0.03707573190331459","1136","1136","1136","0.03269096091389656","0.03269096091389656","0.03269096091389656","1136","1136","1136","0.033068664371967316","0.033068664371967316","0.033068664371967316"
"132","1144","1144","1144","0.044321607798337936","0.044321607798337936","0.044321607798337936","1144","1144","1144","0.03503177687525749","0.03503177687525749","0.03503177687525749","1144","1144","1144","0.03677382320165634","0.03677382320165634","0.03677382320165634","1144","1144","1144","0.03278830274939537","0.03278830274939537","0.03278830274939537","1144","1144","1144","0.03327719494700432","0.03327719494700432","0.03327719494700432"
"133","1153","1153","1153","0.04303797334432602","0.04303797334432602","0.04303797334432602","1153","1153","1153","0.034708041697740555","0.034708041697740555","0.034708041697740555","1153","1153","1153","0.037058401852846146","0.037058401852846146","0.037058401852846146","1153","1153","1153","0.032170385122299194","0.032170385122299194","0.032170385122299194","1153","1153","1153","0.03329474478960037","0.03329474478960037","0.03329474478960037"
"134","1161","1161","1161","0.0424899123609066","0.0424899123609066","0.0424899123609066","1161","1161","1161","0.03480096533894539","0.03480096533894539","0.03480096533894539","1161","1161","1161","0.036354999989271164","0.036354999989271164","0.036354999989271164","1161","1161","1161","0.03228737786412239","0.03228737786412239","0.03228737786412239","1161","1161","1161","0.033127445727586746","0.033127445727586746","0.033127445727586746"
"135","1170","1170","1170","0.04262368381023407","0.04262368381023407","0.04262368381023407","1170","1170","1170","0.034638360142707825","0.034638360142707825","0.034638360142707825","1170","1170","1170","0.03729579597711563","0.03729579597711563","0.03729579597711563","1170","1170","1170","0.03228168562054634","0.03228168562054634","0.03228168562054634","1170","1170","1170","0.0331476628780365","0.0331476628780365","0.0331476628780365"
"136","1178","1178","1178","0.04284026101231575","0.04284026101231575","0.04284026101231575","1178","1178","1178","0.03413694351911545","0.03413694351911545","0.03413694351911545","1178","1178","1178","0.03805028647184372","0.03805028647184372","0.03805028647184372","1178","1178","1178","0.03172026202082634","0.03172026202082634","0.03172026202082634","1178","1178","1178","0.03306826949119568","0.03306826949119568","0.03306826949119568"
"137","1187","1187","1187","0.04241444170475006","0.04241444170475006","0.04241444170475006","1187","1187","1187","0.034464213997125626","0.034464213997125626","0.034464213997125626","1187","1187","1187","0.03668083995580673","0.03668083995580673","0.03668083995580673","1187","1187","1187","0.03176100552082062","0.03176100552082062","0.03176100552082062","1187","1187","1187","0.03279956802725792","0.03279956802725792","0.03279956802725792"
"138","1195","1195","1195","0.04295169189572334","0.04295169189572334","0.04295169189572334","1195","1195","1195","0.034813933074474335","0.034813933074474335","0.034813933074474335","1195","1195","1195","0.03668210282921791","0.03668210282921791","0.03668210282921791","1195","1195","1195","0.033403996378183365","0.033403996378183365","0.033403996378183365","1195","1195","1195","0.03294910490512848","0.03294910490512848","0.03294910490512848"
"139","1204","1204","1204","0.04242442175745964","0.04242442175745964","0.04242442175745964","1204","1204","1204","0.03455277159810066","0.03455277159810066","0.03455277159810066","1204","1204","1204","0.03695838525891304","0.03695838525891304","0.03695838525891304","1204","1204","1204","0.03177807852625847","0.03177807852625847","0.03177807852625847","1204","1204","1204","0.032631926238536835","0.032631926238536835","0.032631926238536835"
"140","1213","1213","1213","0.04265876114368439","0.04265876114368439","0.04265876114368439","1213","1213","1213","0.03559407964348793","0.03559407964348793","0.03559407964348793","1213","1213","1213","0.03728101775050163","0.03728101775050163","0.03728101775050163","1213","1213","1213","0.031451474875211716","0.031451474875211716","0.031451474875211716","1213","1213","1213","0.03206493705511093","0.03206493705511093","0.03206493705511093"
"141","1222","1222","1222","0.042406342923641205","0.042406342923641205","0.042406342923641205","1222","1222","1222","0.034451939165592194","0.034451939165592194","0.034451939165592194","1222","1222","1222","0.03595896437764168","0.03595896437764168","0.03595896437764168","1222","1222","1222","0.03155359625816345","0.03155359625816345","0.03155359625816345","1222","1222","1222","0.03347543254494667","0.03347543254494667","0.03347543254494667"
"142","1230","1230","1230","0.042126256972551346","0.042126256972551346","0.042126256972551346","1230","1230","1230","0.03447447344660759","0.03447447344660759","0.03447447344660759","1230","1230","1230","0.036203090101480484","0.036203090101480484","0.036203090101480484","1230","1230","1230","0.03135937824845314","0.03135937824845314","0.03135937824845314","1230","1230","1230","0.03272470831871033","0.03272470831871033","0.03272470831871033"
"143","1239","1239","1239","0.04339667782187462","0.04339667782187462","0.04339667782187462","1239","1239","1239","0.03421633318066597","0.03421633318066597","0.03421633318066597","1239","1239","1239","0.036363497376441956","0.036363497376441956","0.036363497376441956","1239","1239","1239","0.03136789798736572","0.03136789798736572","0.03136789798736572","1239","1239","1239","0.03276761248707771","0.03276761248707771","0.03276761248707771"
"144","1247","1247","1247","0.041930828243494034","0.041930828243494034","0.041930828243494034","1247","1247","1247","0.034114085137844086","0.034114085137844086","0.034114085137844086","1247","1247","1247","0.03618060424923897","0.03618060424923897","0.03618060424923897","1247","1247","1247","0.031504202634096146","0.031504202634096146","0.031504202634096146","1247","1247","1247","0.032441478222608566","0.032441478222608566","0.032441478222608566"
"145","1256","1256","1256","0.042894598096609116","0.042894598096609116","0.042894598096609116","1256","1256","1256","0.0342889167368412","0.0342889167368412","0.0342889167368412","1256","1256","1256","0.03646181523799896","0.03646181523799896","0.03646181523799896","1256","1256","1256","0.03152744472026825","0.03152744472026825","0.03152744472026825","1256","1256","1256","0.03335784375667572","0.03335784375667572","0.03335784375667572"
"146","1264","1264","1264","0.04237252473831177","0.04237252473831177","0.04237252473831177","1264","1264","1264","0.03440035879611969","0.03440035879611969","0.03440035879611969","1264","1264","1264","0.035985223948955536","0.035985223948955536","0.035985223948955536","1264","1264","1264","0.03413982316851616","0.03413982316851616","0.03413982316851616","1264","1264","1264","0.03261055052280426","0.03261055052280426","0.03261055052280426"
"147","1273","1273","1273","0.04159345105290413","0.04159345105290413","0.04159345105290413","1273","1273","1273","0.03444770723581314","0.03444770723581314","0.03444770723581314","1273","1273","1273","0.03580215945839882","0.03580215945839882","0.03580215945839882","1273","1273","1273","0.03125659376382828","0.03125659376382828","0.03125659376382828","1273","1273","1273","0.032556723803281784","0.032556723803281784","0.032556723803281784"
"148","1281","1281","1281","0.04185668006539345","0.04185668006539345","0.04185668006539345","1281","1281","1281","0.03472825884819031","0.03472825884819031","0.03472825884819031","1281","1281","1281","0.03609558194875717","0.03609558194875717","0.03609558194875717","1281","1281","1281","0.03151645138859749","0.03151645138859749","0.03151645138859749","1281","1281","1281","0.032347001135349274","0.032347001135349274","0.032347001135349274"
"149","1290","1290","1290","0.04303404316306114","0.04303404316306114","0.04303404316306114","1290","1290","1290","0.034213460981845856","0.034213460981845856","0.034213460981845856","1290","1290","1290","0.036215890198946","0.036215890198946","0.036215890198946","1290","1290","1290","0.031237749382853508","0.031237749382853508","0.031237749382853508","1290","1290","1290","0.033079423010349274","0.033079423010349274","0.033079423010349274"
"150","1299","1299","1299","0.042884789407253265","0.042884789407253265","0.042884789407253265","1299","1299","1299","0.03420770913362503","0.03420770913362503","0.03420770913362503","1299","1299","1299","0.0357326865196228","0.0357326865196228","0.0357326865196228","1299","1299","1299","0.031151672825217247","0.031151672825217247","0.031151672825217247","1299","1299","1299","0.033529460430145264","0.033529460430145264","0.033529460430145264"
"151","1308","1308","1308","0.042539939284324646","0.042539939284324646","0.042539939284324646","1308","1308","1308","0.033868223428726196","0.033868223428726196","0.033868223428726196","1308","1308","1308","0.035174060612916946","0.035174060612916946","0.035174060612916946","1308","1308","1308","0.031357672065496445","0.031357672065496445","0.031357672065496445","1308","1308","1308","0.032284773886203766","0.032284773886203766","0.032284773886203766"
"152","1316","1316","1316","0.04159841313958168","0.04159841313958168","0.04159841313958168","1316","1316","1316","0.034027568995952606","0.034027568995952606","0.034027568995952606","1316","1316","1316","0.03579401597380638","0.03579401597380638","0.03579401597380638","1316","1316","1316","0.030836785212159157","0.030836785212159157","0.030836785212159157","1316","1316","1316","0.032203685492277145","0.032203685492277145","0.032203685492277145"
"153","1325","1325","1325","0.04203542694449425","0.04203542694449425","0.04203542694449425","1325","1325","1325","0.03369370847940445","0.03369370847940445","0.03369370847940445","1325","1325","1325","0.03619657829403877","0.03619657829403877","0.03619657829403877","1325","1325","1325","0.030924826860427856","0.030924826860427856","0.030924826860427856","1325","1325","1325","0.03169723600149155","0.03169723600149155","0.03169723600149155"
"154","1333","1333","1333","0.04207194969058037","0.04207194969058037","0.04207194969058037","1333","1333","1333","0.0341142974793911","0.0341142974793911","0.0341142974793911","1333","1333","1333","0.03574467822909355","0.03574467822909355","0.03574467822909355","1333","1333","1333","0.031029485166072845","0.031029485166072845","0.031029485166072845","1333","1333","1333","0.03211301565170288","0.03211301565170288","0.03211301565170288"
"155","1342","1342","1342","0.04216985031962395","0.04216985031962395","0.04216985031962395","1342","1342","1342","0.03409538418054581","0.03409538418054581","0.03409538418054581","1342","1342","1342","0.03558222949504852","0.03558222949504852","0.03558222949504852","1342","1342","1342","0.030856264755129814","0.030856264755129814","0.030856264755129814","1342","1342","1342","0.03235058858990669","0.03235058858990669","0.03235058858990669"
"156","1350","1350","1350","0.04203842580318451","0.04203842580318451","0.04203842580318451","1350","1350","1350","0.033695753663778305","0.033695753663778305","0.033695753663778305","1350","1350","1350","0.0351562537252903","0.0351562537252903","0.0351562537252903","1350","1350","1350","0.030887436121702194","0.030887436121702194","0.030887436121702194","1350","1350","1350","0.03208084776997566","0.03208084776997566","0.03208084776997566"
"157","1359","1359","1359","0.04264584928750992","0.04264584928750992","0.04264584928750992","1359","1359","1359","0.03371701389551163","0.03371701389551163","0.03371701389551163","1359","1359","1359","0.03494724631309509","0.03494724631309509","0.03494724631309509","1359","1359","1359","0.03070610575377941","0.03070610575377941","0.03070610575377941","1359","1359","1359","0.03257197514176369","0.03257197514176369","0.03257197514176369"
"158","1367","1367","1367","0.04138544201850891","0.04138544201850891","0.04138544201850891","1367","1367","1367","0.03413010761141777","0.03413010761141777","0.03413010761141777","1367","1367","1367","0.034998614341020584","0.034998614341020584","0.034998614341020584","1367","1367","1367","0.030738309025764465","0.030738309025764465","0.030738309025764465","1367","1367","1367","0.03192831575870514","0.03192831575870514","0.03192831575870514"
"159","1376","1376","1376","0.04141567274928093","0.04141567274928093","0.04141567274928093","1376","1376","1376","0.033802580088377","0.033802580088377","0.033802580088377","1376","1376","1376","0.034987591207027435","0.034987591207027435","0.034987591207027435","1376","1376","1376","0.03053053840994835","0.03053053840994835","0.03053053840994835","1376","1376","1376","0.032008253037929535","0.032008253037929535","0.032008253037929535"
"160","1385","1385","1385","0.04157897084951401","0.04157897084951401","0.04157897084951401","1385","1385","1385","0.03388110175728798","0.03388110175728798","0.03388110175728798","1385","1385","1385","0.035161007195711136","0.035161007195711136","0.035161007195711136","1385","1385","1385","0.030460316687822342","0.030460316687822342","0.030460316687822342","1385","1385","1385","0.031699031591415405","0.031699031591415405","0.031699031591415405"
"161","1394","1394","1394","0.04267497733235359","0.04267497733235359","0.04267497733235359","1394","1394","1394","0.03332371637225151","0.03332371637225151","0.03332371637225151","1394","1394","1394","0.03508839011192322","0.03508839011192322","0.03508839011192322","1394","1394","1394","0.03036895953118801","0.03036895953118801","0.03036895953118801","1394","1394","1394","0.03229565545916557","0.03229565545916557","0.03229565545916557"
"162","1402","1402","1402","0.04173462837934494","0.04173462837934494","0.04173462837934494","1402","1402","1402","0.03410197049379349","0.03410197049379349","0.03410197049379349","1402","1402","1402","0.03517749905586243","0.03517749905586243","0.03517749905586243","1402","1402","1402","0.030767567455768585","0.030767567455768585","0.030767567455768585","1402","1402","1402","0.031763955950737","0.031763955950737","0.031763955950737"
"163","1411","1411","1411","0.04161295294761658","0.04161295294761658","0.04161295294761658","1411","1411","1411","0.033318113535642624","0.033318113535642624","0.033318113535642624","1411","1411","1411","0.03492048755288124","0.03492048755288124","0.03492048755288124","1411","1411","1411","0.03016865998506546","0.03016865998506546","0.03016865998506546","1411","1411","1411","0.0317918062210083","0.0317918062210083","0.0317918062210083"
"164","1419","1419","1419","0.041865505278110504","0.041865505278110504","0.041865505278110504","1419","1419","1419","0.03414837270975113","0.03414837270975113","0.03414837270975113","1419","1419","1419","0.03490569442510605","0.03490569442510605","0.03490569442510605","1419","1419","1419","0.030581140890717506","0.030581140890717506","0.030581140890717506","1419","1419","1419","0.031936436891555786","0.031936436891555786","0.031936436891555786"
"165","1428","1428","1428","0.041602812707424164","0.041602812707424164","0.041602812707424164","1428","1428","1428","0.033845432102680206","0.033845432102680206","0.033845432102680206","1428","1428","1428","0.035259731113910675","0.035259731113910675","0.035259731113910675","1428","1428","1428","0.030045161023736","0.030045161023736","0.030045161023736","1428","1428","1428","0.03169078007340431","0.03169078007340431","0.03169078007340431"
"166","1436","1436","1436","0.04163496196269989","0.04163496196269989","0.04163496196269989","1436","1436","1436","0.0334663912653923","0.0334663912653923","0.0334663912653923","1436","1436","1436","0.03461183235049248","0.03461183235049248","0.03461183235049248","1436","1436","1436","0.030088746920228004","0.030088746920228004","0.030088746920228004","1436","1436","1436","0.03246115520596504","0.03246115520596504","0.03246115520596504"
"167","1445","1445","1445","0.041912857443094254","0.041912857443094254","0.041912857443094254","1445","1445","1445","0.03366665542125702","0.03366665542125702","0.03366665542125702","1445","1445","1445","0.03485308960080147","0.03485308960080147","0.03485308960080147","1445","1445","1445","0.030246200039982796","0.030246200039982796","0.030246200039982796","1445","1445","1445","0.03243310749530792","0.03243310749530792","0.03243310749530792"
"168","1453","1453","1453","0.0414472259581089","0.0414472259581089","0.0414472259581089","1453","1453","1453","0.03376593440771103","0.03376593440771103","0.03376593440771103","1453","1453","1453","0.03493814170360565","0.03493814170360565","0.03493814170360565","1453","1453","1453","0.03001333959400654","0.03001333959400654","0.03001333959400654","1453","1453","1453","0.0319426991045475","0.0319426991045475","0.0319426991045475"
"169","1462","1462","1462","0.0415390282869339","0.0415390282869339","0.0415390282869339","1462","1462","1462","0.03346012532711029","0.03346012532711029","0.03346012532711029","1462","1462","1462","0.03507774695754051","0.03507774695754051","0.03507774695754051","1462","1462","1462","0.030020778998732567","0.030020778998732567","0.030020778998732567","1462","1462","1462","0.03147071972489357","0.03147071972489357","0.03147071972489357"
"170","1471","1471","1471","0.04202240705490112","0.04202240705490112","0.04202240705490112","1471","1471","1471","0.033335138112306595","0.033335138112306595","0.033335138112306595","1471","1471","1471","0.035227783024311066","0.035227783024311066","0.035227783024311066","1471","1471","1471","0.03011832945048809","0.03011832945048809","0.03011832945048809","1471","1471","1471","0.03269467502832413","0.03269467502832413","0.03269467502832413"
"171","1480","1480","1480","0.04176495969295502","0.04176495969295502","0.04176495969295502","1480","1480","1480","0.03362133353948593","0.03362133353948593","0.03362133353948593","1480","1480","1480","0.03449791669845581","0.03449791669845581","0.03449791669845581","1480","1480","1480","0.029884295538067818","0.029884295538067818","0.029884295538067818","1480","1480","1480","0.03150228038430214","0.03150228038430214","0.03150228038430214"
"172","1488","1488","1488","0.042423833161592484","0.042423833161592484","0.042423833161592484","1488","1488","1488","0.03327244892716408","0.03327244892716408","0.03327244892716408","1488","1488","1488","0.03523552045226097","0.03523552045226097","0.03523552045226097","1488","1488","1488","0.030018916353583336","0.030018916353583336","0.030018916353583336","1488","1488","1488","0.031014684587717056","0.031014684587717056","0.031014684587717056"
"173","1497","1497","1497","0.04189372435212135","0.04189372435212135","0.04189372435212135","1497","1497","1497","0.03356238082051277","0.03356238082051277","0.03356238082051277","1497","1497","1497","0.034625690430402756","0.034625690430402756","0.034625690430402756","1497","1497","1497","0.030209332704544067","0.030209332704544067","0.030209332704544067","1497","1497","1497","0.03148829564452171","0.03148829564452171","0.03148829564452171"
"174","1505","1505","1505","0.04111366719007492","0.04111366719007492","0.04111366719007492","1505","1505","1505","0.03356800228357315","0.03356800228357315","0.03356800228357315","1505","1505","1505","0.0344264917075634","0.0344264917075634","0.0344264917075634","1505","1505","1505","0.029980352148413658","0.029980352148413658","0.029980352148413658","1505","1505","1505","0.030918393284082413","0.030918393284082413","0.030918393284082413"
"175","1514","1514","1514","0.04104660451412201","0.04104660451412201","0.04104660451412201","1514","1514","1514","0.0338609553873539","0.0338609553873539","0.0338609553873539","1514","1514","1514","0.036066439002752304","0.036066439002752304","0.036066439002752304","1514","1514","1514","0.029944607987999916","0.029944607987999916","0.029944607987999916","1514","1514","1514","0.0308464914560318","0.0308464914560318","0.0308464914560318"
"176","1522","1522","1522","0.04122402146458626","0.04122402146458626","0.04122402146458626","1522","1522","1522","0.03347491845488548","0.03347491845488548","0.03347491845488548","1522","1522","1522","0.03611484915018082","0.03611484915018082","0.03611484915018082","1522","1522","1522","0.029922090470790863","0.029922090470790863","0.029922090470790863","1522","1522","1522","0.03146328777074814","0.03146328777074814","0.03146328777074814"
"177","1531","1531","1531","0.04105526953935623","0.04105526953935623","0.04105526953935623","1531","1531","1531","0.03341487795114517","0.03341487795114517","0.03341487795114517","1531","1531","1531","0.03582949936389923","0.03582949936389923","0.03582949936389923","1531","1531","1531","0.029874099418520927","0.029874099418520927","0.029874099418520927","1531","1531","1531","0.03141133487224579","0.03141133487224579","0.03141133487224579"
"178","1539","1539","1539","0.04188203066587448","0.04188203066587448","0.04188203066587448","1539","1539","1539","0.03371225669980049","0.03371225669980049","0.03371225669980049","1539","1539","1539","0.035750843584537506","0.035750843584537506","0.035750843584537506","1539","1539","1539","0.02963932789862156","0.02963932789862156","0.02963932789862156","1539","1539","1539","0.031462691724300385","0.031462691724300385","0.031462691724300385"
"179","1548","1548","1548","0.041470784693956375","0.041470784693956375","0.041470784693956375","1548","1548","1548","0.0333462692797184","0.0333462692797184","0.0333462692797184","1548","1548","1548","0.03510540351271629","0.03510540351271629","0.03510540351271629","1548","1548","1548","0.02969917096197605","0.02969917096197605","0.02969917096197605","1548","1548","1548","0.03187944367527962","0.03187944367527962","0.03187944367527962"
"180","1557","1557","1557","0.04242169111967087","0.04242169111967087","0.04242169111967087","1557","1557","1557","0.03407372906804085","0.03407372906804085","0.03407372906804085","1557","1557","1557","0.03402898833155632","0.03402898833155632","0.03402898833155632","1557","1557","1557","0.029557952657341957","0.029557952657341957","0.029557952657341957","1557","1557","1557","0.0324055440723896","0.0324055440723896","0.0324055440723896"
"181","1566","1566","1566","0.04151076078414917","0.04151076078414917","0.04151076078414917","1566","1566","1566","0.03370168060064316","0.03370168060064316","0.03370168060064316","1566","1566","1566","0.03402658551931381","0.03402658551931381","0.03402658551931381","1566","1566","1566","0.02957562543451786","0.02957562543451786","0.02957562543451786","1566","1566","1566","0.03139254078269005","0.03139254078269005","0.03139254078269005"
"182","1574","1574","1574","0.04141062870621681","0.04141062870621681","0.04141062870621681","1574","1574","1574","0.033745281398296356","0.033745281398296356","0.033745281398296356","1574","1574","1574","0.034059327095746994","0.034059327095746994","0.034059327095746994","1574","1574","1574","0.02964979223906994","0.02964979223906994","0.02964979223906994","1574","1574","1574","0.03154074028134346","0.03154074028134346","0.03154074028134346"
"183","1583","1583","1583","0.0409015417098999","0.0409015417098999","0.0409015417098999","1583","1583","1583","0.03355591371655464","0.03355591371655464","0.03355591371655464","1583","1583","1583","0.03411610797047615","0.03411610797047615","0.03411610797047615","1583","1583","1583","0.03061050921678543","0.03061050921678543","0.03061050921678543","1583","1583","1583","0.030856221914291382","0.030856221914291382","0.030856221914291382"
"184","1591","1591","1591","0.04157194122672081","0.04157194122672081","0.04157194122672081","1591","1591","1591","0.03350962698459625","0.03350962698459625","0.03350962698459625","1591","1591","1591","0.034458309412002563","0.034458309412002563","0.034458309412002563","1591","1591","1591","0.02956005372107029","0.02956005372107029","0.02956005372107029","1591","1591","1591","0.031017081812024117","0.031017081812024117","0.031017081812024117"
"185","1600","1600","1600","0.04095974937081337","0.04095974937081337","0.04095974937081337","1600","1600","1600","0.03370026499032974","0.03370026499032974","0.03370026499032974","1600","1600","1600","0.033727534115314484","0.033727534115314484","0.033727534115314484","1600","1600","1600","0.02961207553744316","0.02961207553744316","0.02961207553744316","1600","1600","1600","0.031619470566511154","0.031619470566511154","0.031619470566511154"
"186","1608","1608","1608","0.04114241153001785","0.04114241153001785","0.04114241153001785","1608","1608","1608","0.033269885927438736","0.033269885927438736","0.033269885927438736","1608","1608","1608","0.034561142325401306","0.034561142325401306","0.034561142325401306","1608","1608","1608","0.029486816376447678","0.029486816376447678","0.029486816376447678","1608","1608","1608","0.031014489009976387","0.031014489009976387","0.031014489009976387"
"187","1617","1617","1617","0.04082095995545387","0.04082095995545387","0.04082095995545387","1617","1617","1617","0.03311813995242119","0.03311813995242119","0.03311813995242119","1617","1617","1617","0.0341528058052063","0.0341528058052063","0.0341528058052063","1617","1617","1617","0.029794057831168175","0.029794057831168175","0.029794057831168175","1617","1617","1617","0.03108435869216919","0.03108435869216919","0.03108435869216919"
"188","1625","1625","1625","0.040896154940128326","0.040896154940128326","0.040896154940128326","1625","1625","1625","0.0334450900554657","0.0334450900554657","0.0334450900554657","1625","1625","1625","0.03404555842280388","0.03404555842280388","0.03404555842280388","1625","1625","1625","0.029326364398002625","0.029326364398002625","0.029326364398002625","1625","1625","1625","0.031015049666166306","0.031015049666166306","0.031015049666166306"
"189","1634","1634","1634","0.041176412254571915","0.041176412254571915","0.041176412254571915","1634","1634","1634","0.03366520628333092","0.03366520628333092","0.03366520628333092","1634","1634","1634","0.03351961076259613","0.03351961076259613","0.03351961076259613","1634","1634","1634","0.029301902279257774","0.029301902279257774","0.029301902279257774","1634","1634","1634","0.031322065740823746","0.031322065740823746","0.031322065740823746"
