"epoch","l64 - _step","l64 - _step__MIN","l64 - _step__MAX","l64 - val_loss","l64 - val_loss__MIN","l64 - val_loss__MAX","l128 - _step","l128 - _step__MIN","l128 - _step__MAX","l128 - val_loss","l128 - val_loss__MIN","l128 - val_loss__MAX","l8 - _step","l8 - _step__MIN","l8 - _step__MAX","l8 - val_loss","l8 - val_loss__MIN","l8 - val_loss__MAX","l32 - _step","l32 - _step__MIN","l32 - _step__MAX","l32 - val_loss","l32 - val_loss__MIN","l32 - val_loss__MAX","l16 - _step","l16 - _step__MIN","l16 - _step__MAX","l16 - val_loss","l16 - val_loss__MIN","l16 - val_loss__MAX"
"540","4653","4653","4653","0.01877094991505146","0.01877094991505146","0.01877094991505146","","","","","","","","","","","","","","","","","","","4653","4653","4653","0.02797330543398857","0.02797330543398857","0.02797330543398857"
"541","4662","4662","4662","0.018487075343728065","0.018487075343728065","0.018487075343728065","","","","","","","","","","","","","","","","","","","4662","4662","4662","0.02790570817887783","0.02790570817887783","0.02790570817887783"
"542","4670","4670","4670","0.018476074561476707","0.018476074561476707","0.018476074561476707","","","","","","","","","","","","","","","","","","","4670","4670","4670","0.02843359112739563","0.02843359112739563","0.02843359112739563"
"543","4679","4679","4679","0.018450604751706123","0.018450604751706123","0.018450604751706123","","","","","","","","","","","","","","","","","","","4679","4679","4679","0.027566498145461082","0.027566498145461082","0.027566498145461082"
"544","4687","4687","4687","0.018544824793934822","0.018544824793934822","0.018544824793934822","","","","","","","","","","","","","","","","","","","4687","4687","4687","0.027466418221592903","0.027466418221592903","0.027466418221592903"
"545","4696","4696","4696","0.01884218119084835","0.01884218119084835","0.01884218119084835","","","","","","","","","","","","","","","","","","","4696","4696","4696","0.028130171820521355","0.028130171820521355","0.028130171820521355"
"546","4704","4704","4704","0.018690284341573715","0.018690284341573715","0.018690284341573715","","","","","","","","","","","","","","","","","","","4704","4704","4704","0.02778654731810093","0.02778654731810093","0.02778654731810093"
"547","4713","4713","4713","0.018432656303048134","0.018432656303048134","0.018432656303048134","","","","","","","","","","","","","","","","","","","4713","4713","4713","0.027703190222382545","0.027703190222382545","0.027703190222382545"
"548","4721","4721","4721","0.018619496375322342","0.018619496375322342","0.018619496375322342","","","","","","","","","","","","","","","","","","","4721","4721","4721","0.02780238538980484","0.02780238538980484","0.02780238538980484"
"549","4730","4730","4730","0.018837494775652885","0.018837494775652885","0.018837494775652885","","","","","","","","","","","","","","","","","","","4730","4730","4730","0.02788018062710762","0.02788018062710762","0.02788018062710762"
"550","4739","4739","4739","0.01859019137918949","0.01859019137918949","0.01859019137918949","","","","","","","","","","","","","","","","","","","4739","4739","4739","0.02766171097755432","0.02766171097755432","0.02766171097755432"
"551","4748","4748","4748","0.01888061687350273","0.01888061687350273","0.01888061687350273","","","","","","","","","","","","","","","","","","","4748","4748","4748","0.0275234654545784","0.0275234654545784","0.0275234654545784"
"552","4756","4756","4756","0.01862010918557644","0.01862010918557644","0.01862010918557644","","","","","","","","","","","","","","","","","","","4756","4756","4756","0.027997752651572227","0.027997752651572227","0.027997752651572227"
"553","4765","4765","4765","0.018466344103217125","0.018466344103217125","0.018466344103217125","","","","","","","","","","","","","","","","","","","4765","4765","4765","0.027376363053917885","0.027376363053917885","0.027376363053917885"
"554","4773","4773","4773","0.018692918121814728","0.018692918121814728","0.018692918121814728","","","","","","","","","","","","","","","","","","","4773","4773","4773","0.02766137756407261","0.02766137756407261","0.02766137756407261"
"555","4782","4782","4782","0.018626844510436058","0.018626844510436058","0.018626844510436058","","","","","","","","","","","","","","","","","","","4782","4782","4782","0.027520619332790375","0.027520619332790375","0.027520619332790375"
"556","4790","4790","4790","0.01842319220304489","0.01842319220304489","0.01842319220304489","","","","","","","","","","","","","","","","","","","4790","4790","4790","0.02819463610649109","0.02819463610649109","0.02819463610649109"
"557","4799","4799","4799","0.018534457311034203","0.018534457311034203","0.018534457311034203","","","","","","","","","","","","","","","","","","","4799","4799","4799","0.02781556360423565","0.02781556360423565","0.02781556360423565"
"558","4807","4807","4807","0.01843215525150299","0.01843215525150299","0.01843215525150299","","","","","","","","","","","","","","","","","","","4807","4807","4807","0.02763746678829193","0.02763746678829193","0.02763746678829193"
"559","4816","4816","4816","0.01864841766655445","0.01864841766655445","0.01864841766655445","","","","","","","","","","","","","","","","","","","4816","4816","4816","0.027639826759696007","0.027639826759696007","0.027639826759696007"
"560","4825","4825","4825","0.018424643203616142","0.018424643203616142","0.018424643203616142","","","","","","","","","","","","","","","","","","","4825","4825","4825","0.0283052995800972","0.0283052995800972","0.0283052995800972"
"561","4834","4834","4834","0.01843772456049919","0.01843772456049919","0.01843772456049919","","","","","","","","","","","","","","","","","","","4834","4834","4834","0.02748030610382557","0.02748030610382557","0.02748030610382557"
"562","4842","4842","4842","0.01875184290111065","0.01875184290111065","0.01875184290111065","","","","","","","","","","","","","","","","","","","4842","4842","4842","0.027760973200201988","0.027760973200201988","0.027760973200201988"
"563","4851","4851","4851","0.018455244600772858","0.018455244600772858","0.018455244600772858","","","","","","","","","","","","","","","","","","","4851","4851","4851","0.0275983028113842","0.0275983028113842","0.0275983028113842"
"564","4859","4859","4859","0.018502390012145042","0.018502390012145042","0.018502390012145042","","","","","","","","","","","","","","","","","","","4859","4859","4859","0.027984075248241425","0.027984075248241425","0.027984075248241425"
"565","4868","4868","4868","0.018435010686516762","0.018435010686516762","0.018435010686516762","","","","","","","","","","","","","","","","","","","4868","4868","4868","0.027893517166376114","0.027893517166376114","0.027893517166376114"
"566","4876","4876","4876","0.01854691654443741","0.01854691654443741","0.01854691654443741","","","","","","","","","","","","","","","","","","","4876","4876","4876","0.027759531512856483","0.027759531512856483","0.027759531512856483"
"567","4885","4885","4885","0.01855083741247654","0.01855083741247654","0.01855083741247654","","","","","","","","","","","","","","","","","","","4885","4885","4885","0.027924027293920517","0.027924027293920517","0.027924027293920517"
"568","4893","4893","4893","0.018467608839273453","0.018467608839273453","0.018467608839273453","","","","","","","","","","","","","","","","","","","4893","4893","4893","0.02777334302663803","0.02777334302663803","0.02777334302663803"
"569","4902","4902","4902","0.018475310876965523","0.018475310876965523","0.018475310876965523","","","","","","","","","","","","","","","","","","","4902","4902","4902","0.02757391147315502","0.02757391147315502","0.02757391147315502"
"570","4911","4911","4911","0.018838515505194664","0.018838515505194664","0.018838515505194664","","","","","","","","","","","","","","","","","","","4911","4911","4911","0.027748094871640205","0.027748094871640205","0.027748094871640205"
"571","4920","4920","4920","0.018436888232827187","0.018436888232827187","0.018436888232827187","","","","","","","","","","","","","","","","","","","4920","4920","4920","0.027762403711676598","0.027762403711676598","0.027762403711676598"
"572","4928","4928","4928","0.01853719726204872","0.01853719726204872","0.01853719726204872","","","","","","","","","","","","","","","","","","","4928","4928","4928","0.0272891316562891","0.0272891316562891","0.0272891316562891"
"573","4937","4937","4937","0.018388554453849792","0.018388554453849792","0.018388554453849792","","","","","","","","","","","","","","","","","","","4937","4937","4937","0.027339886873960495","0.027339886873960495","0.027339886873960495"
"574","4945","4945","4945","0.01869175210595131","0.01869175210595131","0.01869175210595131","","","","","","","","","","","","","","","","","","","4945","4945","4945","0.027721956372261047","0.027721956372261047","0.027721956372261047"
"575","4954","4954","4954","0.01837681606411934","0.01837681606411934","0.01837681606411934","","","","","","","","","","","","","","","","","","","4954","4954","4954","0.02789548970758915","0.02789548970758915","0.02789548970758915"
"576","4962","4962","4962","0.018570654094219208","0.018570654094219208","0.018570654094219208","","","","","","","","","","","","","","","","","","","4962","4962","4962","0.027729982510209084","0.027729982510209084","0.027729982510209084"
"577","4971","4971","4971","0.01840376853942871","0.01840376853942871","0.01840376853942871","","","","","","","","","","","","","","","","","","","4971","4971","4971","0.02767048589885235","0.02767048589885235","0.02767048589885235"
"578","4979","4979","4979","0.01853778399527073","0.01853778399527073","0.01853778399527073","","","","","","","","","","","","","","","","","","","4979","4979","4979","0.027811717242002487","0.027811717242002487","0.027811717242002487"
"579","4988","4988","4988","0.01841350458562374","0.01841350458562374","0.01841350458562374","","","","","","","","","","","","","","","","","","","4988","4988","4988","0.027975693345069885","0.027975693345069885","0.027975693345069885"
"580","4997","4997","4997","0.01842508278787136","0.01842508278787136","0.01842508278787136","","","","","","","","","","","","","","","","","","","4997","4997","4997","0.028002195060253143","0.028002195060253143","0.028002195060253143"
"581","5006","5006","5006","0.018732083961367607","0.018732083961367607","0.018732083961367607","","","","","","","","","","","","","","","","","","","5006","5006","5006","0.027752352878451347","0.027752352878451347","0.027752352878451347"
"582","5014","5014","5014","0.018510138615965843","0.018510138615965843","0.018510138615965843","","","","","","","","","","","","","","","","","","","5014","5014","5014","0.02759762480854988","0.02759762480854988","0.02759762480854988"
"583","5023","5023","5023","0.0184206273406744","0.0184206273406744","0.0184206273406744","","","","","","","","","","","","","","","","","","","5023","5023","5023","0.028287706896662712","0.028287706896662712","0.028287706896662712"
"584","5031","5031","5031","0.018365483731031418","0.018365483731031418","0.018365483731031418","","","","","","","","","","","","","","","","","","","5031","5031","5031","0.02783375233411789","0.02783375233411789","0.02783375233411789"
"585","5040","5040","5040","0.018555892631411552","0.018555892631411552","0.018555892631411552","","","","","","","","","","","","","","","","","","","5040","5040","5040","0.027504894882440567","0.027504894882440567","0.027504894882440567"
"586","5048","5048","5048","0.01848635822534561","0.01848635822534561","0.01848635822534561","","","","","","","","","","","","","","","","","","","5048","5048","5048","0.02779570035636425","0.02779570035636425","0.02779570035636425"
"587","5057","5057","5057","0.018447862938046455","0.018447862938046455","0.018447862938046455","","","","","","","","","","","","","","","","","","","5057","5057","5057","0.027589617297053337","0.027589617297053337","0.027589617297053337"
"588","5065","5065","5065","0.018569311127066612","0.018569311127066612","0.018569311127066612","","","","","","","","","","","","","","","","","","","5065","5065","5065","0.027525797486305237","0.027525797486305237","0.027525797486305237"
"589","5074","5074","5074","0.01843971759080887","0.01843971759080887","0.01843971759080887","","","","","","","","","","","","","","","","","","","5074","5074","5074","0.027491755783557892","0.027491755783557892","0.027491755783557892"
"590","5083","5083","5083","0.018513336777687073","0.018513336777687073","0.018513336777687073","","","","","","","","","","","","","","","","","","","5083","5083","5083","0.027712879702448845","0.027712879702448845","0.027712879702448845"
"591","5092","5092","5092","0.0187247171998024","0.0187247171998024","0.0187247171998024","","","","","","","","","","","","","","","","","","","5092","5092","5092","0.028071362525224686","0.028071362525224686","0.028071362525224686"
"592","5100","5100","5100","0.018623899668455124","0.018623899668455124","0.018623899668455124","","","","","","","","","","","","","","","","","","","5100","5100","5100","0.02777763642370701","0.02777763642370701","0.02777763642370701"
"593","5109","5109","5109","0.01839788258075714","0.01839788258075714","0.01839788258075714","","","","","","","","","","","","","","","","","","","5109","5109","5109","0.027422279119491577","0.027422279119491577","0.027422279119491577"
"594","5117","5117","5117","0.018556343391537666","0.018556343391537666","0.018556343391537666","","","","","","","","","","","","","","","","","","","5117","5117","5117","0.027798233553767204","0.027798233553767204","0.027798233553767204"
"595","5126","5126","5126","0.018495500087738037","0.018495500087738037","0.018495500087738037","","","","","","","","","","","","","","","","","","","5126","5126","5126","0.02806517295539379","0.02806517295539379","0.02806517295539379"
"596","5134","5134","5134","0.018310394138097763","0.018310394138097763","0.018310394138097763","","","","","","","","","","","","","","","","","","","5134","5134","5134","0.027616623789072037","0.027616623789072037","0.027616623789072037"
"597","5143","5143","5143","0.01842239499092102","0.01842239499092102","0.01842239499092102","","","","","","","","","","","","","","","","","","","5143","5143","5143","0.027707666158676147","0.027707666158676147","0.027707666158676147"
"598","5151","5151","5151","0.018335143104195595","0.018335143104195595","0.018335143104195595","","","","","","","","","","","","","","","","","","","5151","5151","5151","0.02786092646420002","0.02786092646420002","0.02786092646420002"
"599","5160","5160","5160","0.018274573609232903","0.018274573609232903","0.018274573609232903","","","","","","","","","","","","","","","","","","","5160","5160","5160","0.02777441404759884","0.02777441404759884","0.02777441404759884"
"600","5169","5169","5169","0.018345214426517487","0.018345214426517487","0.018345214426517487","","","","","","","","","","","","","","","","","","","5169","5169","5169","0.027778932824730873","0.027778932824730873","0.027778932824730873"
"601","5178","5178","5178","0.018411433324217796","0.018411433324217796","0.018411433324217796","","","","","","","","","","","","","","","","","","","5178","5178","5178","0.027582675218582153","0.027582675218582153","0.027582675218582153"
"602","5186","5186","5186","0.018507519736886024","0.018507519736886024","0.018507519736886024","","","","","","","","","","","","","","","","","","","5186","5186","5186","0.02769533358514309","0.02769533358514309","0.02769533358514309"
"603","5195","5195","5195","0.018244024366140366","0.018244024366140366","0.018244024366140366","","","","","","","","","","","","","","","","","","","5195","5195","5195","0.027946876361966133","0.027946876361966133","0.027946876361966133"
"604","5203","5203","5203","0.01843591220676899","0.01843591220676899","0.01843591220676899","","","","","","","","","","","","","","","","","","","5203","5203","5203","0.027747292071580887","0.027747292071580887","0.027747292071580887"
"605","5212","5212","5212","0.018292341381311417","0.018292341381311417","0.018292341381311417","","","","","","","","","","","","","","","","","","","5212","5212","5212","0.02808435633778572","0.02808435633778572","0.02808435633778572"
"606","5220","5220","5220","0.018352746963500977","0.018352746963500977","0.018352746963500977","","","","","","","","","","","","","","","","","","","5220","5220","5220","0.028604188933968544","0.028604188933968544","0.028604188933968544"
"607","5229","5229","5229","0.018498700112104416","0.018498700112104416","0.018498700112104416","","","","","","","","","","","","","","","","","","","5229","5229","5229","0.02761615812778473","0.02761615812778473","0.02761615812778473"
"608","5237","5237","5237","0.018256045877933502","0.018256045877933502","0.018256045877933502","","","","","","","","","","","","","","","","","","","5237","5237","5237","0.027883274480700493","0.027883274480700493","0.027883274480700493"
"609","5246","5246","5246","0.01833491586148739","0.01833491586148739","0.01833491586148739","","","","","","","","","","","","","","","","","","","5246","5246","5246","0.027644360437989235","0.027644360437989235","0.027644360437989235"
"610","5255","5255","5255","0.018252119421958923","0.018252119421958923","0.018252119421958923","","","","","","","","","","","","","","","","","","","5255","5255","5255","0.02748459205031395","0.02748459205031395","0.02748459205031395"
"611","5264","5264","5264","0.018286991864442825","0.018286991864442825","0.018286991864442825","","","","","","","","","","","","","","","","","","","5264","5264","5264","0.027832748368382454","0.027832748368382454","0.027832748368382454"
"612","5272","5272","5272","0.018236903473734856","0.018236903473734856","0.018236903473734856","","","","","","","","","","","","","","","","","","","5272","5272","5272","0.02770478092133999","0.02770478092133999","0.02770478092133999"
"613","5281","5281","5281","0.018537618219852448","0.018537618219852448","0.018537618219852448","","","","","","","","","","","","","","","","","","","5281","5281","5281","0.027779968455433846","0.027779968455433846","0.027779968455433846"
"614","5289","5289","5289","0.018351059406995773","0.018351059406995773","0.018351059406995773","","","","","","","","","","","","","","","","","","","5289","5289","5289","0.027506642043590546","0.027506642043590546","0.027506642043590546"
"615","5298","5298","5298","0.01842130720615387","0.01842130720615387","0.01842130720615387","","","","","","","","","","","","","","","","","","","5298","5298","5298","0.027709757909178734","0.027709757909178734","0.027709757909178734"
"616","5306","5306","5306","0.01841411553323269","0.01841411553323269","0.01841411553323269","","","","","","","","","","","","","","","","","","","5306","5306","5306","0.028050590306520462","0.028050590306520462","0.028050590306520462"
"617","5315","5315","5315","0.018225863575935364","0.018225863575935364","0.018225863575935364","","","","","","","","","","","","","","","","","","","5315","5315","5315","0.02782578021287918","0.02782578021287918","0.02782578021287918"
"618","5323","5323","5323","0.018263664096593857","0.018263664096593857","0.018263664096593857","","","","","","","","","","","","","","","","","","","5323","5323","5323","0.027755968272686005","0.027755968272686005","0.027755968272686005"
"619","5332","5332","5332","0.018472589552402496","0.018472589552402496","0.018472589552402496","","","","","","","","","","","","","","","","","","","5332","5332","5332","0.027366651222109795","0.027366651222109795","0.027366651222109795"
"620","5341","5341","5341","0.01831939071416855","0.01831939071416855","0.01831939071416855","","","","","","","","","","","","","","","","","","","5341","5341","5341","0.027670741081237793","0.027670741081237793","0.027670741081237793"
"621","5350","5350","5350","0.018310388550162315","0.018310388550162315","0.018310388550162315","","","","","","","","","","","","","","","","","","","5350","5350","5350","0.027512723580002785","0.027512723580002785","0.027512723580002785"
"622","5358","5358","5358","0.018281813710927963","0.018281813710927963","0.018281813710927963","","","","","","","","","","","","","","","","","","","5358","5358","5358","0.02824566885828972","0.02824566885828972","0.02824566885828972"
"623","5367","5367","5367","0.018333008512854576","0.018333008512854576","0.018333008512854576","","","","","","","","","","","","","","","","","","","5367","5367","5367","0.027589101344347","0.027589101344347","0.027589101344347"
"624","5375","5375","5375","0.018193170428276062","0.018193170428276062","0.018193170428276062","","","","","","","","","","","","","","","","","","","5375","5375","5375","0.027478419244289398","0.027478419244289398","0.027478419244289398"
"625","5384","5384","5384","0.018337059766054153","0.018337059766054153","0.018337059766054153","","","","","","","","","","","","","","","","","","","5384","5384","5384","0.027459144592285156","0.027459144592285156","0.027459144592285156"
"626","5392","5392","5392","0.018367845565080643","0.018367845565080643","0.018367845565080643","","","","","","","","","","","","","","","","","","","5392","5392","5392","0.02789478562772274","0.02789478562772274","0.02789478562772274"
"627","5401","5401","5401","0.018374435603618622","0.018374435603618622","0.018374435603618622","","","","","","","","","","","","","","","","","","","5401","5401","5401","0.027369145303964615","0.027369145303964615","0.027369145303964615"
"628","5409","5409","5409","0.018171172589063644","0.018171172589063644","0.018171172589063644","","","","","","","","","","","","","","","","","","","5409","5409","5409","0.027668889611959457","0.027668889611959457","0.027668889611959457"
"629","5418","5418","5418","0.018496083095669746","0.018496083095669746","0.018496083095669746","","","","","","","","","","","","","","","","","","","5418","5418","5418","0.0278423260897398","0.0278423260897398","0.0278423260897398"
"630","5427","5427","5427","0.018275951966643333","0.018275951966643333","0.018275951966643333","","","","","","","","","","","","","","","","","","","5427","5427","5427","0.027679424732923508","0.027679424732923508","0.027679424732923508"
"631","5436","5436","5436","0.01841380074620247","0.01841380074620247","0.01841380074620247","","","","","","","","","","","","","","","","","","","5436","5436","5436","0.027655571699142456","0.027655571699142456","0.027655571699142456"
"632","5444","5444","5444","0.018236475065350533","0.018236475065350533","0.018236475065350533","","","","","","","","","","","","","","","","","","","5444","5444","5444","0.027308521792292595","0.027308521792292595","0.027308521792292595"
"633","5453","5453","5453","0.018242841586470604","0.018242841586470604","0.018242841586470604","","","","","","","","","","","","","","","","","","","5453","5453","5453","0.02771042287349701","0.02771042287349701","0.02771042287349701"
"634","5461","5461","5461","0.018312199041247368","0.018312199041247368","0.018312199041247368","","","","","","","","","","","","","","","","","","","5461","5461","5461","0.02787163481116295","0.02787163481116295","0.02787163481116295"
"635","5470","5470","5470","0.018129583448171616","0.018129583448171616","0.018129583448171616","","","","","","","","","","","","","","","","","","","5470","5470","5470","0.02747989073395729","0.02747989073395729","0.02747989073395729"
"636","5478","5478","5478","0.01845741644501686","0.01845741644501686","0.01845741644501686","","","","","","","","","","","","","","","","","","","5478","5478","5478","0.027726877480745316","0.027726877480745316","0.027726877480745316"
"637","5487","5487","5487","0.01845611073076725","0.01845611073076725","0.01845611073076725","","","","","","","","","","","","","","","","","","","5487","5487","5487","0.027703743427991867","0.027703743427991867","0.027703743427991867"
"638","5495","5495","5495","0.01832706667482853","0.01832706667482853","0.01832706667482853","","","","","","","","","","","","","","","","","","","5495","5495","5495","0.027438726276159286","0.027438726276159286","0.027438726276159286"
"639","5504","5504","5504","0.018209202215075493","0.018209202215075493","0.018209202215075493","","","","","","","","","","","","","","","","","","","5504","5504","5504","0.027707092463970184","0.027707092463970184","0.027707092463970184"
"640","5513","5513","5513","0.01864110492169857","0.01864110492169857","0.01864110492169857","","","","","","","","","","","","","","","","","","","5513","5513","5513","0.02738885022699833","0.02738885022699833","0.02738885022699833"
"641","5522","5522","5522","0.018159499391913414","0.018159499391913414","0.018159499391913414","","","","","","","","","","","","","","","","","","","5522","5522","5522","0.02791445329785347","0.02791445329785347","0.02791445329785347"
"642","5530","5530","5530","0.01823507994413376","0.01823507994413376","0.01823507994413376","","","","","","","","","","","","","","","","","","","5530","5530","5530","0.02773544378578663","0.02773544378578663","0.02773544378578663"
"643","5539","5539","5539","0.01828925497829914","0.01828925497829914","0.01828925497829914","","","","","","","","","","","","","","","","","","","5539","5539","5539","0.02753126248717308","0.02753126248717308","0.02753126248717308"
"644","5547","5547","5547","0.018307318910956383","0.018307318910956383","0.018307318910956383","","","","","","","","","","","","","","","","","","","5547","5547","5547","0.02743993140757084","0.02743993140757084","0.02743993140757084"
"645","5556","5556","5556","0.018266884610056877","0.018266884610056877","0.018266884610056877","","","","","","","","","","","","","","","","","","","5556","5556","5556","0.027355842292308807","0.027355842292308807","0.027355842292308807"
"646","5564","5564","5564","0.018168561160564423","0.018168561160564423","0.018168561160564423","","","","","","","","","","","","","","","","","","","5564","5564","5564","0.027812909334897995","0.027812909334897995","0.027812909334897995"
"647","5573","5573","5573","0.018189042806625366","0.018189042806625366","0.018189042806625366","","","","","","","","","","","","","","","","","","","5573","5573","5573","0.02765185758471489","0.02765185758471489","0.02765185758471489"
"648","5581","5581","5581","0.018418490886688232","0.018418490886688232","0.018418490886688232","","","","","","","","","","","","","","","","","","","5581","5581","5581","0.027498001232743263","0.027498001232743263","0.027498001232743263"
"649","5590","5590","5590","0.018216023221611977","0.018216023221611977","0.018216023221611977","","","","","","","","","","","","","","","","","","","5590","5590","5590","0.0274062342941761","0.0274062342941761","0.0274062342941761"
"650","5599","5599","5599","0.018288971856236458","0.018288971856236458","0.018288971856236458","","","","","","","","","","","","","","","","","","","5599","5599","5599","0.027241777628660202","0.027241777628660202","0.027241777628660202"
"651","5608","5608","5608","0.018276605755090714","0.018276605755090714","0.018276605755090714","","","","","","","","","","","","","","","","","","","5608","5608","5608","0.02795533277094364","0.02795533277094364","0.02795533277094364"
"652","5616","5616","5616","0.01828587055206299","0.01828587055206299","0.01828587055206299","","","","","","","","","","","","","","","","","","","5616","5616","5616","0.027579618617892265","0.027579618617892265","0.027579618617892265"
"653","5625","5625","5625","0.018267517909407616","0.018267517909407616","0.018267517909407616","","","","","","","","","","","","","","","","","","","5625","5625","5625","0.027559690177440643","0.027559690177440643","0.027559690177440643"
"654","5633","5633","5633","0.0184035487473011","0.0184035487473011","0.0184035487473011","","","","","","","","","","","","","","","","","","","5633","5633","5633","0.027382880449295044","0.027382880449295044","0.027382880449295044"
"655","5642","5642","5642","0.018499625846743584","0.018499625846743584","0.018499625846743584","","","","","","","","","","","","","","","","","","","5642","5642","5642","0.027922211214900017","0.027922211214900017","0.027922211214900017"
"656","5650","5650","5650","0.01807248592376709","0.01807248592376709","0.01807248592376709","","","","","","","","","","","","","","","","","","","5650","5650","5650","0.027427159249782562","0.027427159249782562","0.027427159249782562"
"657","5659","5659","5659","0.018316274508833885","0.018316274508833885","0.018316274508833885","","","","","","","","","","","","","","","","","","","5659","5659","5659","0.02764113061130047","0.02764113061130047","0.02764113061130047"
"658","5667","5667","5667","0.01807931438088417","0.01807931438088417","0.01807931438088417","","","","","","","","","","","","","","","","","","","5667","5667","5667","0.027484407648444176","0.027484407648444176","0.027484407648444176"
"659","5676","5676","5676","0.018251938745379448","0.018251938745379448","0.018251938745379448","","","","","","","","","","","","","","","","","","","5676","5676","5676","0.027442870661616325","0.027442870661616325","0.027442870661616325"
"660","5685","5685","5685","0.018102575093507767","0.018102575093507767","0.018102575093507767","","","","","","","","","","","","","","","","","","","5685","5685","5685","0.02774384617805481","0.02774384617805481","0.02774384617805481"
"661","5694","5694","5694","0.018266193568706512","0.018266193568706512","0.018266193568706512","","","","","","","","","","","","","","","","","","","5694","5694","5694","0.02745545469224453","0.02745545469224453","0.02745545469224453"
"662","5702","5702","5702","0.018148148432374","0.018148148432374","0.018148148432374","","","","","","","","","","","","","","","","","","","5702","5702","5702","0.027504954487085342","0.027504954487085342","0.027504954487085342"
"663","5711","5711","5711","0.018184350803494453","0.018184350803494453","0.018184350803494453","","","","","","","","","","","","","","","","","","","5711","5711","5711","0.027576278895139694","0.027576278895139694","0.027576278895139694"
"664","5719","5719","5719","0.01845315471291542","0.01845315471291542","0.01845315471291542","","","","","","","","","","","","","","","","","","","5719","5719","5719","0.027756107971072197","0.027756107971072197","0.027756107971072197"
"665","5728","5728","5728","0.018273696303367615","0.018273696303367615","0.018273696303367615","","","","","","","","","","","","","","","","","","","5728","5728","5728","0.027640294283628464","0.027640294283628464","0.027640294283628464"
"666","5736","5736","5736","0.018207499757409096","0.018207499757409096","0.018207499757409096","","","","","","","","","","","","","","","","","","","5736","5736","5736","0.02732526883482933","0.02732526883482933","0.02732526883482933"
"667","5745","5745","5745","0.018022798001766205","0.018022798001766205","0.018022798001766205","","","","","","","","","","","","","","","","","","","5745","5745","5745","0.02765802852809429","0.02765802852809429","0.02765802852809429"
"668","5753","5753","5753","0.01823129877448082","0.01823129877448082","0.01823129877448082","","","","","","","","","","","","","","","","","","","5753","5753","5753","0.027421673759818077","0.027421673759818077","0.027421673759818077"
"669","5762","5762","5762","0.01811767742037773","0.01811767742037773","0.01811767742037773","","","","","","","","","","","","","","","","","","","5762","5762","5762","0.027521738782525063","0.027521738782525063","0.027521738782525063"
"670","5771","5771","5771","0.01821017824113369","0.01821017824113369","0.01821017824113369","","","","","","","","","","","","","","","","","","","5771","5771","5771","0.028104586526751518","0.028104586526751518","0.028104586526751518"
"671","5780","5780","5780","0.01805751398205757","0.01805751398205757","0.01805751398205757","","","","","","","","","","","","","","","","","","","5780","5780","5780","0.02769119292497635","0.02769119292497635","0.02769119292497635"
"672","5788","5788","5788","0.018133752048015594","0.018133752048015594","0.018133752048015594","","","","","","","","","","","","","","","","","","","5788","5788","5788","0.027413349598646164","0.027413349598646164","0.027413349598646164"
"673","5797","5797","5797","0.018224913626909256","0.018224913626909256","0.018224913626909256","","","","","","","","","","","","","","","","","","","5797","5797","5797","0.027633175253868103","0.027633175253868103","0.027633175253868103"
"674","5805","5805","5805","0.01819564402103424","0.01819564402103424","0.01819564402103424","","","","","","","","","","","","","","","","","","","5805","5805","5805","0.027775144204497337","0.027775144204497337","0.027775144204497337"
"675","5814","5814","5814","0.018084146082401276","0.018084146082401276","0.018084146082401276","","","","","","","","","","","","","","","","","","","5814","5814","5814","0.02780343033373356","0.02780343033373356","0.02780343033373356"
"676","5822","5822","5822","0.018133262172341347","0.018133262172341347","0.018133262172341347","","","","","","","","","","","","","","","","","","","5822","5822","5822","0.027716374024748802","0.027716374024748802","0.027716374024748802"
"677","5831","5831","5831","0.01819167099893093","0.01819167099893093","0.01819167099893093","","","","","","","","","","","","","","","","","","","5831","5831","5831","0.02757478877902031","0.02757478877902031","0.02757478877902031"
"678","5839","5839","5839","0.018043607473373413","0.018043607473373413","0.018043607473373413","","","","","","","","","","","","","","","","","","","5839","5839","5839","0.02742978371679783","0.02742978371679783","0.02742978371679783"
"679","5848","5848","5848","0.01802050694823265","0.01802050694823265","0.01802050694823265","","","","","","","","","","","","","","","","","","","5848","5848","5848","0.02751186117529869","0.02751186117529869","0.02751186117529869"
"680","5857","5857","5857","0.018030688166618347","0.018030688166618347","0.018030688166618347","","","","","","","","","","","","","","","","","","","5857","5857","5857","0.02792886085808277","0.02792886085808277","0.02792886085808277"
"681","5866","5866","5866","0.0180994663387537","0.0180994663387537","0.0180994663387537","","","","","","","","","","","","","","","","","","","5866","5866","5866","0.02889174595475197","0.02889174595475197","0.02889174595475197"
"682","5874","5874","5874","0.01808466576039791","0.01808466576039791","0.01808466576039791","","","","","","","","","","","","","","","","","","","5874","5874","5874","0.02797750011086464","0.02797750011086464","0.02797750011086464"
"683","5883","5883","5883","0.01815234310925007","0.01815234310925007","0.01815234310925007","","","","","","","","","","","","","","","","","","","5883","5883","5883","0.027922308072447777","0.027922308072447777","0.027922308072447777"
"684","5891","5891","5891","0.018031654879450798","0.018031654879450798","0.018031654879450798","","","","","","","","","","","","","","","","","","","5891","5891","5891","0.02743835374712944","0.02743835374712944","0.02743835374712944"
